station_uid,date,maxt,mint,pcpn,snow,snwd,avgt,freeze_day,above_freezing,obs_year,obs_month,obs_day,obs_dayofyear,maxt_7_day,mint_7_day,avgt_7_day,precip_7_day,obs_count_7_day,maxt_30_day,mint_30_day,avgt_30_day,precip_30_day,obs_count_30_day
10430,2021-03-04 00:20:01.5219,85,70,0,0,0,77.5,0,1,2021,6,24,175,90,48,68.5,0.41,7,99,36,71.0666666666667,1.76,30
10430,2021-03-04 00:20:01.5220,85,61,0,0,0,73,0,1,2021,6,25,176,90,48,68.7857142857143,0.41,7,99,36,71.15,1.52,30
10430,2021-03-04 00:20:01.5221,75,67,0.22,0,0,71,0,1,2021,6,26,177,87,48,68.5,0.41,7,99,36,71.6333333333333,1.52,30
10430,2021-03-04 00:20:01.5222,81,62,0.24,0,0,71.5,0,1,2021,6,27,178,87,48,68.6428571428571,0.63,7,99,36,72.45,0.67,30
10430,2021-03-04 00:20:01.5223,84,61,0.81,0,0,72.5,0,1,2021,6,28,179,87,48,69.2142857142857,0.46,7,99,37,73.2333333333333,0.87,30
10430,2021-03-04 00:20:01.5224,82,64,0.03,0,0,73,0,1,2021,6,29,180,87,48,71.3571428571429,1.27,7,99,48,73.9166666666667,1.68,30
10430,2021-03-04 00:20:01.5225,86,62,0,0,0,74,0,1,2021,6,30,181,87,57,72.9285714285714,1.3,7,99,48,74.3833333333333,1.71,30
10430,2021-03-04 00:20:01.5226,86,64,0,0,0,75,0,1,2021,7,1,182,86,61,73.2142857142857,1.3,7,99,48,74.65,1.71,30
10430,2021-03-04 00:20:01.5227,86,58,0,0,0,72,0,1,2021,7,2,183,86,61,72.8571428571429,1.3,7,99,48,75.0166666666667,1.71,30
10430,2021-03-04 00:20:01.5228,88,64,0,0,0,76,0,1,2021,7,3,184,86,58,72.7142857142857,1.3,7,99,48,75.1,1.71,30
10430,2021-03-04 00:20:01.5229,95,72,0,0,0,83.5,0,1,2021,7,4,185,88,58,73.4285714285714,1.08,7,99,48,75.0833333333333,1.71,30
10430,2021-03-04 00:20:01.5230,94,74,0,0,0,84,0,1,2021,7,5,186,95,58,75.1428571428571,0.84,7,99,48,75.1,1.71,30
10430,2021-03-04 00:20:01.5231,77,57,0.47,0,0,67,0,1,2021,7,6,187,95,58,76.7857142857143,0.03,7,98,48,74.9833333333333,1.71,30
10430,2021-03-04 00:20:01.5232,66,54,0.03,0,0,60,0,1,2021,7,7,188,95,57,75.9285714285714,0.47,7,98,48,74.4166666666667,2.18,30
10430,2021-03-04 00:20:01.5233,72,51,0,0,0,61.5,0,1,2021,7,8,189,95,54,73.9285714285714,0.5,7,98,48,73.65,2.21,30
10430,2021-03-04 00:20:01.5234,79,59,0,0,0,69,0,1,2021,7,9,190,95,51,72,0.5,7,98,48,72.9,2.21,30
10430,2021-03-04 00:20:01.5235,81,63,0,0,0,72,0,1,2021,7,10,191,95,51,71.5714285714286,0.5,7,98,48,72.45,2.21,30
10430,2021-03-04 00:20:01.5236,85,59,0,0,0,72,0,1,2021,7,11,192,95,51,71,0.5,7,95,48,71.9666666666667,2.21,30
10430,2021-03-04 00:20:01.5237,83,58,0,0,0,70.5,0,1,2021,7,12,193,94,51,69.3571428571429,0.5,7,95,48,71.6833333333333,2.21,30
10430,2021-03-04 00:20:01.5238,87,61,0,0,0,74,0,1,2021,7,13,194,85,51,67.4285714285714,0.5,7,95,48,71.55,2.21,30
10430,2021-03-04 00:20:01.5239,75,63,1.01,0,0,69,0,1,2021,7,14,195,87,51,68.4285714285714,0.03,7,95,48,71.4833333333333,2.21,30
10430,2021-03-04 00:20:01.5240,81,59,0,0,0,70,0,1,2021,7,15,196,87,51,69.7142857142857,1.01,7,95,48,71.4,3.22,30
10430,2021-03-04 00:20:01.5241,84,59,0,0,0,71.5,0,1,2021,7,16,197,87,58,70.9285714285714,1.01,7,95,48,71.3833333333333,3.22,30
10430,2021-03-04 00:20:01.5242,85,62,0,0,0,73.5,0,1,2021,7,17,198,87,58,71.2857142857143,1.01,7,95,48,71.3,3.22,30
10430,2021-03-04 00:20:01.5243,87,62,0,0,0,74.5,0,1,2021,7,18,199,87,58,71.5,1.01,7,95,48,71.2333333333333,3.22,30
10430,2021-03-04 00:20:01.5244,87,64,0,0,0,75.5,0,1,2021,7,19,200,87,58,71.8571428571429,1.01,7,95,48,71.2166666666667,3.22,30
10430,2021-03-04 00:20:01.5245,87,67,0,0,0,77,0,1,2021,7,20,201,87,59,72.5714285714286,1.01,7,95,48,71.4,3.22,30
10430,2021-03-04 00:20:01.5246,83,65,0,0,0,74,0,1,2021,7,21,202,87,59,73,1.01,7,95,48,71.7166666666667,2.81,30
10430,2021-03-04 00:20:01.5247,84,71,0.05,0,0,77.5,0,1,2021,7,22,203,87,59,73.7142857142857,0,7,95,48,72.2666666666667,2.81,30
10430,2021-03-04 00:20:01.5248,92,74,0,0,0,83,0,1,2021,7,23,204,87,59,74.7857142857143,0.05,7,95,51,72.7833333333333,2.86,30
10430,2021-03-04 00:20:01.5249,89,68,0.06,0,0,78.5,0,1,2021,7,24,205,92,62,76.4285714285714,0.05,7,95,51,73.15,2.86,30
10430,2021-03-04 00:20:01.5250,91,65,0,0,0,78,0,1,2021,7,25,206,92,62,77.1428571428571,0.11,7,95,51,73.1833333333333,2.92,30
10430,2021-03-04 00:20:01.5251,90,70,0.03,0,0,80,0,1,2021,7,26,207,92,64,77.6428571428571,0.11,7,95,51,73.35,2.92,30
10430,2021-03-04 00:20:01.5252,94,74,0,0,0,84,0,1,2021,7,27,208,92,65,78.2857142857143,0.14,7,95,51,73.65,2.73,30
10430,2021-03-04 00:20:01.5253,91,69,0.08,0,0,80,0,1,2021,7,28,209,94,65,79.2857142857143,0.14,7,95,51,74.0666666666667,2.49,30
10430,2021-03-04 00:20:01.5254,82,66,0,0,0,74,0,1,2021,7,29,210,94,65,80.1428571428571,0.22,7,95,51,74.3166666666667,1.76,30
10430,2021-03-04 00:20:01.5255,80,62,0,0,0,71,0,1,2021,7,30,211,94,65,79.6428571428571,0.17,7,95,51,74.35,1.73,30
10430,2021-03-04 00:20:01.5256,85,61,0,0,0,73,0,1,2021,7,31,212,94,62,77.9285714285714,0.17,7,95,51,74.25,1.73,30
10430,2021-03-04 00:20:01.5257,79,60,0,0,0,69.5,0,1,2021,8,1,213,94,61,77.1428571428571,0.11,7,95,51,74.1833333333333,1.73,30
10430,2021-03-04 00:20:01.5258,82,58,0,0,0,70,0,1,2021,8,2,214,94,60,75.9285714285714,0.11,7,95,51,74.1,1.73,30
10430,2021-03-04 00:20:01.5259,85,61,0,0,0,73,0,1,2021,8,3,215,94,58,74.5,0.08,7,95,51,73.9,1.73,30
10430,2021-03-04 00:20:01.5260,84,64,0,0,0,74,0,1,2021,8,4,216,91,58,72.9285714285714,0.08,7,94,51,73.55,1.73,30
10430,2021-03-04 00:20:01.5261,84,68,0.02,0,0,76,0,1,2021,8,5,217,85,58,72.0714285714286,0,7,94,51,73.2166666666667,1.73,30
10430,2021-03-04 00:20:01.5262,86,65,0.15,0,0,75.5,0,1,2021,8,6,218,85,58,72.3571428571429,0.02,7,94,51,73.5166666666667,1.28,30
10430,2021-03-04 00:20:01.5263,77,69,0.11,0,0,73,0,1,2021,8,7,219,86,58,73,0.17,7,94,51,74.0333333333333,1.4,30
10430,2021-03-04 00:20:01.5264,77,69,0.11,0,0,73,0,1,2021,8,8,220,86,58,73,0.28,7,94,58,74.4166666666667,1.51,30
10430,2021-03-04 00:20:01.5265,86,66,0.07,0,0,76,0,1,2021,8,9,221,86,58,73.5,0.39,7,94,58,74.55,1.62,30
10430,2021-03-04 00:20:01.5266,88,70,0,0,0,79,0,1,2021,8,10,222,86,61,74.3571428571429,0.46,7,94,58,74.6833333333333,1.69,30
10430,2021-03-04 00:20:01.5267,83,69,0.17,0,0,76,0,1,2021,8,11,223,88,64,75.2142857142857,0.46,7,94,58,74.9166666666667,1.69,30
10430,2021-03-04 00:20:01.5268,80,63,0.02,0,0,71.5,0,1,2021,8,12,224,88,65,75.5,0.63,7,94,58,75.1,1.86,30
10430,2021-03-04 00:20:01.5269,79,56,0,0,0,67.5,0,1,2021,8,13,225,88,63,74.8571428571429,0.63,7,94,58,75.0166666666667,1.88,30
10430,2021-03-04 00:20:01.5270,88,55,0,0,0,71.5,0,1,2021,8,14,226,88,56,73.7142857142857,0.48,7,94,56,74.9666666666667,0.87,30
10430,2021-03-04 00:20:01.5271,86,63,0,0,0,74.5,0,1,2021,8,15,227,88,55,73.5,0.37,7,94,55,75.0166666666667,0.87,30
10430,2021-03-04 00:20:01.5272,86,62,0,0,0,74,0,1,2021,8,16,228,88,55,73.7142857142857,0.26,7,94,55,75.1166666666667,0.87,30
10430,2021-03-04 00:20:01.5273,89,67,0,0,0,78,0,1,2021,8,17,229,88,55,73.4285714285714,0.19,7,94,55,75.1333333333333,0.87,30
10430,2021-03-04 00:20:01.5274,91,69,0,0,0,80,0,1,2021,8,18,230,89,55,73.2857142857143,0.19,7,94,55,75.25,0.87,30
10430,2021-03-04 00:20:01.5275,92,70,0,0,0,81,0,1,2021,8,19,231,91,55,73.8571428571429,0.02,7,94,55,75.4,0.87,30
10430,2021-03-04 00:20:01.5276,90,72,0.05,0,0,81,0,1,2021,8,20,232,92,55,75.2142857142857,0,7,94,55,75.5333333333333,0.87,30
10430,2021-03-04 00:20:01.5277,74,57,0.02,0,0,65.5,0,1,2021,8,21,233,92,55,77.1428571428571,0.05,7,94,55,75.7666666666667,0.92,30
10430,2021-03-04 00:20:01.5278,80,52,0.07,0,0,66,0,1,2021,8,22,234,92,57,76.2857142857143,0.07,7,94,55,75.3666666666667,0.89,30
10430,2021-03-04 00:20:01.5279,92,65,0,0,0,78.5,0,1,2021,8,23,235,92,52,75.0714285714286,0.14,7,94,52,74.8,0.96,30
10430,2021-03-04 00:20:01.5280,83,64,1.3,0,0,73.5,0,1,2021,8,24,236,92,52,75.7142857142857,0.14,7,94,52,74.8,0.9,30
10430,2021-03-04 00:20:01.5281,82,62,0,0,0,72,0,1,2021,8,25,237,92,52,75.0714285714286,1.44,7,94,52,74.65,2.2,30
10430,2021-03-04 00:20:01.5282,72,60,2.44,0,0,66,0,1,2021,8,26,238,92,52,73.9285714285714,1.44,7,94,52,74.3833333333333,2.17,30
10430,2021-03-04 00:20:01.5283,75,66,0.72,0,0,70.5,0,1,2021,8,27,239,92,52,71.7857142857143,3.88,7,92,52,73.7833333333333,4.61,30
10430,2021-03-04 00:20:01.5284,85,67,0.5,0,0,76,0,1,2021,8,28,240,92,52,70.2857142857143,4.55,7,92,52,73.4666666666667,5.25,30
10430,2021-03-04 00:20:01.5285,82,65,0.65,0,0,73.5,0,1,2021,8,29,241,92,52,71.7857142857143,5.03,7,92,52,73.5333333333333,5.75,30
10430,2021-03-04 00:20:01.5286,83,62,0,0,0,72.5,0,1,2021,8,30,242,92,60,72.8571428571429,5.61,7,92,52,73.6166666666667,6.4,30
10430,2021-03-04 00:20:01.5287,78,61,0,0,0,69.5,0,1,2021,8,31,243,85,60,72,5.61,7,92,52,73.6,6.4,30
10430,2021-03-04 00:20:01.5288,79,57,0,0,0,68,0,1,2021,9,1,244,85,60,71.4285714285714,4.31,7,92,52,73.6,6.4,30
10430,2021-03-04 00:20:01.5289,69,61,0.04,0,0,65,0,1,2021,9,2,245,85,57,70.8571428571429,4.31,7,92,52,73.5333333333333,6.4,30
10430,2021-03-04 00:20:01.5290,64,58,0.64,0,0,61,0,1,2021,9,3,246,85,57,70.7142857142857,1.91,7,92,52,73.2666666666667,6.44,30
10430,2021-03-04 00:20:01.5291,78,60,0,0,0,69,0,1,2021,9,4,247,85,57,69.3571428571429,1.83,7,92,52,72.8333333333333,7.08,30
10430,2021-03-04 00:20:01.5292,77,57,0,0,0,67,0,1,2021,9,5,248,83,57,68.3571428571429,1.33,7,92,52,72.6,7.06,30
10430,2021-03-04 00:20:01.5293,81,51,0,0,0,66,0,1,2021,9,6,249,83,57,67.4285714285714,0.68,7,92,52,72.3166666666667,6.91,30
10430,2021-03-04 00:20:01.5294,79,59,0,0,0,69,0,1,2021,9,7,250,81,51,66.5,0.68,7,92,51,72.0833333333333,6.8,30
10430,2021-03-04 00:20:01.5295,75,58,0,0,0,66.5,0,1,2021,9,8,251,81,51,66.4285714285714,0.68,7,92,51,71.95,6.69,30
10430,2021-03-04 00:20:01.5296,76,52,0,0,0,64,0,1,2021,9,9,252,81,51,66.2142857142857,0.68,7,92,51,71.6333333333333,6.62,30
10430,2021-03-04 00:20:01.5297,83,53,0,0,0,68,0,1,2021,9,10,253,81,51,66.0714285714286,0.64,7,92,51,71.1333333333333,6.62,30
10430,2021-03-04 00:20:01.5298,78,62,0,0,0,70,0,1,2021,9,11,254,83,51,67.0714285714286,0,7,92,51,70.8666666666667,6.45,30
10430,2021-03-04 00:20:01.5299,73,53,0,0,0,63,0,1,2021,9,12,255,83,51,67.2142857142857,0,7,92,51,70.8166666666667,6.43,30
10430,2021-03-04 00:20:01.5300,76,49,0.05,0,0,62.5,0,1,2021,9,13,256,83,51,66.6428571428571,0,7,92,51,70.6666666666667,6.43,30
10430,2021-03-04 00:20:01.5301,74,54,0.16,0,0,64,0,1,2021,9,14,257,83,49,66.1428571428571,0.05,7,92,49,70.3666666666667,6.48,30
10430,2021-03-04 00:20:01.5302,78,50,0,0,0,64,0,1,2021,9,15,258,83,49,65.4285714285714,0.21,7,92,49,70.0166666666667,6.64,30
10430,2021-03-04 00:20:01.5303,88,64,0.04,0,0,76,0,1,2021,9,16,259,83,49,65.0714285714286,0.21,7,92,49,69.6833333333333,6.64,30
10430,2021-03-04 00:20:01.5304,77,51,0.49,0,0,64,0,1,2021,9,17,260,88,49,66.7857142857143,0.25,7,92,49,69.6166666666667,6.68,30
10430,2021-03-04 00:20:01.5305,79,46,0,0,0,62.5,0,1,2021,9,18,261,88,49,66.2142857142857,0.74,7,92,49,69.0833333333333,7.17,30
10430,2021-03-04 00:20:01.5306,89,66,0,0,0,77.5,0,1,2021,9,19,262,88,46,65.1428571428571,0.74,7,92,46,68.4666666666667,7.17,30
10430,2021-03-04 00:20:01.5307,77,55,0.36,0,0,66,0,1,2021,9,20,263,89,46,67.2142857142857,0.74,7,92,46,68.35,7.12,30
10430,2021-03-04 00:20:01.5308,66,48,0.03,0,0,57,0,1,2021,9,21,264,89,46,67.7142857142857,1.05,7,92,46,68.3666666666667,7.46,30
10430,2021-03-04 00:20:01.5309,71,43,0,0,0,57,0,1,2021,9,22,265,89,46,66.7142857142857,0.92,7,92,46,68.0666666666667,7.42,30
10430,2021-03-04 00:20:01.5310,75,45,0,0,0,60,0,1,2021,9,23,266,89,43,65.7142857142857,0.92,7,89,43,67.35,7.42,30
10430,2021-03-04 00:20:01.5311,63,48,0.08,0,0,55.5,0,1,2021,9,24,267,89,43,63.4285714285714,0.88,7,89,43,66.9,6.12,30
10430,2021-03-04 00:20:01.5312,71,46,0,0,0,58.5,0,1,2021,9,25,268,89,43,62.2142857142857,0.47,7,89,43,66.35,6.2,30
10430,2021-03-04 00:20:01.5313,82,49,0,0,0,65.5,0,1,2021,9,26,269,89,43,61.6428571428571,0.47,7,89,43,66.1,3.76,30
10430,2021-03-04 00:20:01.5314,76,54,0,0,0,65,0,1,2021,9,27,270,82,43,59.9285714285714,0.47,7,89,43,65.9333333333333,3.04,30
10430,2021-03-04 00:20:01.5315,82,52,0,0,0,67,0,1,2021,9,28,271,82,43,59.7857142857143,0.11,7,89,43,65.5666666666667,2.54,30
10430,2021-03-04 00:20:01.5316,84,59,0,0,0,71.5,0,1,2021,9,29,272,82,43,61.2142857142857,0.08,7,89,43,65.35,1.89,30
10430,2021-03-04 00:20:01.5317,81,61,0,0,0,71,0,1,2021,9,30,273,84,45,63.2857142857143,0.08,7,89,43,65.3166666666667,1.89,30
10430,2021-03-04 00:20:01.5318,77,64,0.18,0,0,70.5,0,1,2021,10,1,274,84,46,64.8571428571429,0.08,7,89,43,65.3666666666667,1.89,30
10430,2021-03-04 00:20:01.5319,71,63,0.05,0,0,67,0,1,2021,10,2,275,84,46,67,0.18,7,89,43,65.45,2.07,30
10430,2021-03-04 00:20:01.5320,72,51,0,0,0,61.5,0,1,2021,10,3,276,84,49,68.2142857142857,0.23,7,89,43,65.5166666666667,2.08,30
10430,2021-03-04 00:20:01.5321,72,49,0,0,0,60.5,0,1,2021,10,4,277,84,51,67.6428571428571,0.23,7,89,43,65.5333333333333,1.44,30
10430,2021-03-04 00:20:01.5322,76,50,0,0,0,63,0,1,2021,10,5,278,84,49,67,0.23,7,89,43,65.25,1.44,30
10430,2021-03-04 00:20:01.5323,75,54,0,0,0,64.5,0,1,2021,10,6,279,84,49,66.4285714285714,0.23,7,89,43,65.1166666666667,1.44,30
10430,2021-03-04 00:20:01.5324,72,61,0,0,0,66.5,0,1,2021,10,7,280,81,49,65.4285714285714,0.23,7,89,43,65.0666666666667,1.44,30
10430,2021-03-04 00:20:01.5325,72,63,0,0,0,67.5,0,1,2021,10,8,281,77,49,64.7857142857143,0.23,7,89,43,64.9833333333333,1.44,30
10430,2021-03-04 00:20:01.5326,77,60,0,0,0,68.5,0,1,2021,10,9,282,76,49,64.3571428571429,0.05,7,89,43,65.0166666666667,1.44,30
10430,2021-03-04 00:20:01.5327,70,53,0.05,0,0,61.5,0,1,2021,10,10,283,77,49,64.5714285714286,0,7,89,43,65.1666666666667,1.44,30
10430,2021-03-04 00:20:01.5328,69,47,0,0,0,58,0,1,2021,10,11,284,77,49,64.5714285714286,0.05,7,89,43,64.95,1.49,30
10430,2021-03-04 00:20:01.5329,65,55,0,0,0,60,0,1,2021,10,12,285,77,47,64.2142857142857,0.05,7,89,43,64.55,1.49,30
10430,2021-03-04 00:20:01.5330,63,53,0.04,0,0,58,0,1,2021,10,13,286,77,47,63.7857142857143,0.05,7,89,43,64.45,1.49,30
10430,2021-03-04 00:20:01.5331,54,41,0,0,0,47.5,0,1,2021,10,14,287,77,47,62.8571428571429,0.09,7,89,43,64.3,1.48,30
10430,2021-03-04 00:20:01.5332,54,40,0,0,0,47,0,1,2021,10,15,288,77,41,60.1428571428571,0.09,7,89,41,63.75,1.32,30
10430,2021-03-04 00:20:01.5333,63,39,0,0,0,51,0,1,2021,10,16,289,77,40,57.2142857142857,0.09,7,89,40,63.1833333333333,1.32,30
10430,2021-03-04 00:20:01.5334,69,38,0,0,0,53.5,0,1,2021,10,17,290,70,39,54.7142857142857,0.09,7,89,39,62.35,1.28,30
10430,2021-03-04 00:20:01.5335,77,41,0,0,0,59,0,1,2021,10,18,291,69,38,53.5714285714286,0.04,7,89,38,62,0.79,30
10430,2021-03-04 00:20:01.5336,73,46,0,0,0,59.5,0,1,2021,10,19,292,77,38,53.7142857142857,0.04,7,89,38,61.8833333333333,0.79,30
10430,2021-03-04 00:20:01.5337,60,46,0.54,0,0,53,0,1,2021,10,20,293,77,38,53.6428571428572,0.04,7,84,38,61.2833333333333,0.79,30
10430,2021-03-04 00:20:01.5338,49,33,0.33,0,0,41,0,1,2021,10,21,294,77,38,52.9285714285714,0.54,7,84,38,60.85,0.97,30
10430,2021-03-04 00:20:01.5339,48,30,0,0,0,39,1,1,2021,10,22,295,77,33,52,0.87,7,84,33,60.3166666666667,1.27,30
10430,2021-03-04 00:20:01.5340,51,28,0,0,0,39.5,1,1,2021,10,23,296,77,30,50.8571428571429,0.87,7,84,30,59.7166666666667,1.27,30
10430,2021-03-04 00:20:01.5341,49,33,0,0,0,41,0,1,2021,10,24,297,77,28,49.2142857142857,0.87,7,84,28,59.0333333333333,1.27,30
10430,2021-03-04 00:20:01.5342,52,33,0,0,0,42.5,0,1,2021,10,25,298,77,28,47.4285714285714,0.87,7,84,28,58.55,1.19,30
10430,2021-03-04 00:20:01.5343,56,37,0,0,0,46.5,0,1,2021,10,26,299,73,28,45.0714285714286,0.87,7,84,28,58.0166666666667,1.19,30
10430,2021-03-04 00:20:01.5344,53,46,0.05,0,0,49.5,0,1,2021,10,27,300,60,28,43.2142857142857,0.87,7,84,28,57.3833333333333,1.19,30
10430,2021-03-04 00:20:01.5345,48,45,0.77,0,0,46.5,0,1,2021,10,28,301,56,28,42.7142857142857,0.38,7,84,28,56.8666666666667,1.24,30
10430,2021-03-04 00:20:01.5346,57,37,0.02,0,0,47,0,1,2021,10,29,302,56,28,43.5,0.82,7,84,28,56.1833333333333,2.01,30
10430,2021-03-04 00:20:01.5347,58,32,0,0,0,45,1,1,2021,10,30,303,57,28,44.6428571428571,0.84,7,81,28,55.3666666666667,2.03,30
10430,2021-03-04 00:20:01.5348,47,36,0,0,0,41.5,0,1,2021,10,31,304,58,32,45.4285714285714,0.84,7,77,28,54.5,2.03,30
10430,2021-03-04 00:20:01.5349,43,33,0,0,0,38,0,1,2021,11,1,305,58,32,45.5,0.84,7,77,28,53.5333333333333,1.85,30
10430,2021-03-04 00:20:01.5350,41,29,0,0,0,35,1,1,2021,11,2,306,58,32,44.8571428571429,0.84,7,77,28,52.5666666666667,1.8,30
10430,2021-03-04 00:20:01.5351,45,29,0,0,0,37,1,1,2021,11,3,307,58,29,43.2142857142857,0.84,7,77,28,51.6833333333333,1.8,30
10430,2021-03-04 00:20:01.5352,52,26,0,0,0,39,1,1,2021,11,4,308,58,29,41.4285714285714,0.79,7,77,28,50.9,1.8,30
10430,2021-03-04 00:20:01.5353,62,39,0,0,0,50.5,0,1,2021,11,5,309,58,26,40.3571428571429,0.02,7,77,26,50.1,1.8,30
10430,2021-03-04 00:20:01.5354,66,43,0,0,0,54.5,0,1,2021,11,6,310,62,26,40.8571428571429,0,7,77,26,49.6333333333333,1.8,30
10430,2021-03-04 00:20:01.5355,60,41,0,0,0,50.5,0,1,2021,11,7,311,66,26,42.2142857142857,0,7,77,26,49.2333333333333,1.8,30
10430,2021-03-04 00:20:01.5356,56,35,0,0,0,45.5,0,1,2021,11,8,312,66,26,43.5,0,7,77,26,48.6666666666667,1.8,30
10430,2021-03-04 00:20:01.5357,55,28,0,0,0,41.5,1,1,2021,11,9,313,66,26,44.5714285714286,0,7,77,26,47.9,1.8,30
10430,2021-03-04 00:20:01.5358,53,31,0.4,0,0,42,1,1,2021,11,10,314,66,26,45.5,0,7,77,26,47.2333333333333,1.75,30
10430,2021-03-04 00:20:01.5359,43,35,0.45,0,0,39,0,1,2021,11,11,315,66,26,46.2142857142857,0.4,7,77,26,46.7,2.15,30
10430,2021-03-04 00:20:01.5360,39,32,0.07,0,0,35.5,1,1,2021,11,12,316,66,28,46.2142857142857,0.85,7,77,26,46,2.6,30
10430,2021-03-04 00:20:01.5361,34,29,0.08,0.9,1,31.5,1,1,2021,11,13,317,66,28,44.0714285714286,0.92,7,77,26,45.25,2.63,30
10430,2021-03-04 00:20:01.5362,34,29,0.03,0.2,1,31.5,1,1,2021,11,14,318,60,28,40.7857142857143,1,7,77,26,44.7166666666667,2.71,30
10430,2021-03-04 00:20:01.5363,36,26,0,0,0,31,1,1,2021,11,15,319,56,28,38.0714285714286,1.03,7,77,26,44.2,2.74,30
10430,2021-03-04 00:20:01.5364,46,30,0,0,0,38,1,1,2021,11,16,320,55,26,36,1.03,7,77,26,43.5333333333333,2.74,30
10430,2021-03-04 00:20:01.5365,43,30,0,0,0,36.5,1,1,2021,11,17,321,53,26,35.5,1.03,7,77,26,43.0166666666667,2.74,30
10430,2021-03-04 00:20:01.5366,32,18,0,0,0,25,1,0,2021,11,18,322,46,26,34.7142857142857,0.63,7,73,26,42.2666666666667,2.74,30
10430,2021-03-04 00:20:01.5367,42,17,0,0,0,29.5,1,1,2021,11,19,323,46,18,32.7142857142857,0.18,7,66,18,41.1166666666667,2.74,30
10430,2021-03-04 00:20:01.5368,43,28,0,0,0,35.5,1,1,2021,11,20,324,46,17,31.8571428571429,0.11,7,66,17,40.3333333333333,2.2,30
10430,2021-03-04 00:20:01.5369,38,18,0,0,0,28,1,1,2021,11,21,325,46,17,32.4285714285714,0.03,7,66,17,40.15,1.87,30
10430,2021-03-04 00:20:01.5370,30,16,0,0,0,23,1,0,2021,11,22,326,46,17,31.9285714285714,0,7,66,17,39.7833333333333,1.87,30
10430,2021-03-04 00:20:01.5371,54,23,0,0,0,38.5,1,1,2021,11,23,327,46,16,30.7857142857143,0,7,66,16,39.2333333333333,1.87,30
10430,2021-03-04 00:20:01.5372,50,24,0,0,0,37,1,1,2021,11,24,328,54,16,30.8571428571429,0,7,66,16,39.15,1.87,30
10430,2021-03-04 00:20:01.5373,24,11,0,0,0,17.5,1,0,2021,11,25,329,54,16,30.9285714285714,0,7,66,16,38.9666666666667,1.87,30
10430,2021-03-04 00:20:01.5374,34,15,0,0,0,24.5,1,1,2021,11,26,330,54,11,29.8571428571429,0,7,66,11,38,1.87,30
10430,2021-03-04 00:20:01.5375,41,25,0,0,0,33,1,1,2021,11,27,331,54,11,29.1428571428571,0,7,66,11,37.1666666666667,1.82,30
10430,2021-03-04 00:20:01.5376,38,23,0,0,0,30.5,1,1,2021,11,28,332,54,11,28.7857142857143,0,7,66,11,36.7166666666667,1.05,30
10430,2021-03-04 00:20:01.5377,50,29,0,0,0,39.5,1,1,2021,11,29,333,54,11,29.1428571428571,0,7,66,11,36.1666666666667,1.03,30
10430,2021-03-04 00:20:01.5378,44,29,0,0,0,36.5,1,1,2021,11,30,334,54,11,31.5,0,7,66,11,35.9833333333333,1.03,30
10430,2021-03-04 00:20:01.5379,50,32,0.14,0,0,41,1,1,2021,12,1,335,50,11,31.2142857142857,0,7,66,11,35.8166666666667,1.03,30
10430,2021-03-04 00:20:01.5380,48,36,0.02,0,0,42,0,1,2021,12,2,336,50,11,31.7857142857143,0.14,7,66,11,35.9166666666667,1.17,30
10430,2021-03-04 00:20:01.5381,41,30,0.08,0,0,35.5,1,1,2021,12,3,337,50,15,35.2857142857143,0.16,7,66,11,36.15,1.19,30
10430,2021-03-04 00:20:01.5382,33,27,0.06,0.6,1,30,1,1,2021,12,4,338,50,23,36.8571428571429,0.24,7,66,11,36.1,1.27,30
10430,2021-03-04 00:20:01.5383,38,27,0.09,0.9,1,32.5,1,1,2021,12,5,339,50,23,36.4285714285714,0.3,7,66,11,35.8,1.33,30
10430,2021-03-04 00:20:01.5384,27,1,0,0,1,14,1,0,2021,12,6,340,50,27,36.7142857142857,0.39,7,66,11,35.2,1.42,30
10430,2021-03-04 00:20:01.5385,17,4,0.06,1.3,2,10.5,1,0,2021,12,7,341,50,1,33.0714285714286,0.39,7,60,1,33.85,1.42,30
10430,2021-03-04 00:20:01.5386,23,0,0,0,2,11.5,1,0,2021,12,8,342,50,1,29.3571428571429,0.45,7,56,1,32.5166666666667,1.48,30
10430,2021-03-04 00:20:01.5387,40,23,0,0,1,31.5,1,1,2021,12,9,343,48,0,25.1428571428571,0.31,7,55,0,31.3833333333333,1.48,30
10430,2021-03-04 00:20:01.5388,31,21,0.49,5.5,7,26,1,0,2021,12,10,344,41,0,23.6428571428571,0.29,7,54,0,31.05,1.48,30
10430,2021-03-04 00:20:01.5389,32,21,0.61,6.6,8,26.5,1,0,2021,12,11,345,40,0,22.2857142857143,0.7,7,54,0,30.5166666666667,1.57,30
10430,2021-03-04 00:20:01.5390,38,22,0,0,7,30,1,1,2021,12,12,346,40,0,21.7857142857143,1.25,7,54,0,30.1,1.73,30
10430,2021-03-04 00:20:01.5391,42,19,0,0,6,30.5,1,1,2021,12,13,347,40,0,21.4285714285714,1.16,7,54,0,29.9166666666667,1.66,30
10430,2021-03-04 00:20:01.5392,42,24,0,0,5,33,1,1,2021,12,14,348,42,0,23.7857142857143,1.16,7,54,0,29.8833333333333,1.58,30
10430,2021-03-04 00:20:01.5393,58,40,0.28,0,0,49,0,1,2021,12,15,349,42,0,27,1.1,7,54,0,29.9333333333333,1.55,30
